Date,Open,High,Low,Close,Adj Close,Volume
2010-08-01,13.06,13.24,10.95,11.29,8.682941,1339522800
2010-09-01,11.53,12.75,11.46,12.24,9.413568,1108738500
2010-10-01,12.24,14.47,12.12,14.13,10.867136,1521047100
2010-11-01,14.32,17.42,14.16,15.94,12.259174,2621318600
2010-12-01,16.24,17.030001000000002,16.139999,16.790001,12.912894999999999,1070529800
2011-01-01,17.02,18.969998999999998,15.45,15.95,12.266865,2089855900
2011-02-01,16.139999,16.51,14.49,15.05,11.574692,1811316400
2011-03-01,15.1,15.2,13.75,14.91,11.467021,1694518000
2011-04-01,15.03,16.18,14.49,15.47,11.897707,1391133800
2011-05-01,15.52,15.69,14.35,14.92,11.474712,1097287800
2011-06-01,14.78,14.9,12.65,13.79,10.605647,1533251800
2011-07-01,13.92,14.22,12.0,12.21,9.390497,1175379700
2011-08-01,12.75,12.81,9.81,11.12,8.552197,2067271200
2011-09-01,11.14,11.27,9.32,9.67,7.4370270000000005,1226287900
2011-10-01,9.66,12.65,9.05,11.68,8.982884,1642757200
2011-11-01,11.33,11.68,9.75,10.6,8.152277,1090835600
2011-12-01,10.51,11.42,9.84,10.76,8.275331,1002379200
2012-01-01,11.0,13.05,10.99,12.42,9.552005,1264807200
2012-02-01,12.73,13.0,11.99,12.38,9.558608,898481400
2012-03-01,12.48,13.04,12.0,12.48,9.635817999999999,963165900
2012-04-01,12.5,12.95,11.15,11.28,8.709298,937904000
2012-05-01,11.25,11.34,9.96,10.56,8.188680999999999,1012184100
2012-06-01,10.33,10.8,9.46,9.59,7.436502000000001,956337200
2012-07-01,9.5,9.79,8.83,9.24,7.165096000000001,848181000
2012-08-01,9.29,9.7,8.82,9.34,7.242641000000001,674626400
2012-09-01,9.37,10.66,9.35,9.86,7.687469,767225900
2012-10-01,9.89,11.17,9.71,11.16,8.701031,931586400
2012-11-01,11.19,11.6,10.38,11.45,8.970428,886550600
2012-12-01,11.56,13.08,11.03,12.95,10.145593,1202835100
2013-01-01,13.23,14.3,12.67,12.95,10.145593,1270969800
2013-02-01,13.1,13.31,12.1,12.61,9.951971,643595600
2013-03-01,12.56,13.47,12.38,13.15,10.378145,648764200
2013-04-01,13.01,13.76,12.15,13.71,10.820105,802194900
2013-05-01,13.64,16.040001,13.35,15.68,12.374852,998950500
2013-06-01,15.93,16.09,14.3,15.47,12.298822,840682200
2013-07-01,15.61,17.68,15.56,16.879998999999998,13.419788,857103700
2013-08-01,17.040001,17.5,15.71,16.190001000000002,12.947032,738452700
2013-09-01,16.42,17.77,16.209999,16.870001000000002,13.490827,771336600
2013-10-01,16.93,18.02,16.35,17.110001,13.682751000000001,860633500
2013-11-01,17.24,17.24,16.530001000000002,17.08,13.736764,672392400
2013-12-01,17.120001000000002,17.200001,15.1,15.43,12.409737,1037390500
2014-01-01,15.42,16.780001000000002,14.9,14.96,12.031734,1003488000
2014-02-01,15.0,15.49,14.4,15.39,12.476778,712696400
2014-03-01,15.2,15.83,15.03,15.6,12.647025,617354600
2014-04-01,15.67,16.49,15.53,16.15,13.092916,664199500
2014-05-01,16.15,16.559998999999998,15.43,16.440001000000002,13.432178,504923500
2014-06-01,16.51,17.35,16.379998999999998,17.24,14.085811999999999,558700700
2014-07-01,17.34,18.120001000000002,17.01,17.02,13.906062,618952400
2014-08-01,17.049999,17.52,16.719998999999998,17.41,14.326633,420844900
2014-09-01,17.48,17.870001000000002,14.49,14.79,12.170645,655672700
2014-10-01,14.77,14.83,13.26,14.09,11.594617,910293700
2014-11-01,14.1,15.84,13.86,15.73,13.059452,602657400
2014-12-01,15.78,16.129998999999998,13.93,15.5,12.8685,593521500
2015-01-01,15.59,15.65,14.3,14.71,12.212622,595277100
2015-02-01,14.75,16.620001000000002,14.74,16.34,13.704317999999999,524035300
2015-03-01,16.34,16.74,15.69,16.139999,13.536577,609402200
2015-04-01,16.16,16.16,15.7,15.8,13.251420999999999,539331600
2015-05-01,15.9,15.94,15.14,15.17,12.842996000000001,428664100
2015-06-01,15.33,15.66,14.78,15.01,12.707538000000001,578086200
2015-07-01,15.14,15.3,14.23,14.83,12.555147999999999,672444200
2015-08-01,14.97,15.04,10.44,13.87,11.862391,595724500
2015-09-01,13.95,14.88,13.01,13.57,11.605815,743051900
2015-10-01,13.76,15.84,13.42,14.81,12.666333,668044800
2015-11-01,14.79,14.9,13.85,14.33,12.380529,443631700
2015-12-01,14.32,14.62,13.4,14.09,12.17318,587647300
2016-01-01,13.87,14.0,11.2,11.94,10.315667999999999,1087386200
2016-02-01,11.92,12.65,11.02,12.51,11.172647999999999,794892300
2016-03-01,13.01,13.86,12.72,13.5,12.056816,718477300
2016-04-01,13.28,14.22,12.39,13.56,12.110402,735860900
2016-05-01,13.67,13.79,13.02,13.49,12.180765,543316000
2016-06-01,13.43,13.55,12.0,12.57,11.350054,777581900
2016-07-01,12.88,14.04,12.21,12.66,11.431318,754715400
2016-08-01,12.61,12.62,11.9,12.6,11.50189,726421300
2016-09-01,12.66,12.77,11.93,12.07,11.018081,745942700
2016-10-01,12.06,12.53,11.6,11.74,10.71684,657501000
2016-11-01,11.78,12.5,11.07,11.96,11.053685,734791000
2016-12-01,12.23,13.2,12.08,12.13,11.210801,708798000
2017-01-01,12.2,13.27,12.13,12.36,11.423373,879175700
2017-02-01,12.45,12.77,12.22,12.53,11.767122,586138000
2017-03-01,12.66,12.75,11.41,11.64,10.93131,952495700
2017-04-01,11.64,11.7,11.08,11.47,10.77166,779636100
2017-05-01,11.49,11.54,10.67,11.12,10.583708999999999,932923800
2017-06-01,11.25,11.54,10.91,11.19,10.650333,850514200
2017-07-01,11.36,11.83,10.95,11.22,10.678887,697037000
2017-08-01,11.11,11.2,10.47,11.03,10.632871000000002,760037900
2017-09-01,11.18,12.06,11.14,11.97,11.539027,682274700
2017-10-01,12.0,12.46,11.87,12.27,11.828225,874278600
2017-11-01,12.4,12.65,11.87,12.52,12.21909,701585400
2017-12-01,12.62,12.81,12.28,12.49,12.189811,597327400
